idx	wavile	kind	segment	sentenceidx	wordidx	phonemeidx	timemeg	timeds	timechapter	timesentence	duration
6639	segments/	phoneme	t_E	82.0	6.0	2.0	587.976	587.976	556.8480000000002	1.7000000000000002	0.08
6640	segments/	word	a	82.0	7.0		588.0559999999999	588.056	556.9280000000001	1.78	0.06
6641	segments/	phoneme	ah_S	82.0	7.0	0.0	588.0559999999999	588.056	556.9280000000001	1.78	0.06
6642	segments/	word	medical	82.0	8.0		588.116	588.116	556.9880000000002	1.84	0.45
6643	segments/	phoneme	m_B	82.0	8.0	0.0	588.116	588.116	556.9880000000002	1.84	0.12
6644	segments/	phoneme	eh_I	82.0	8.0	1.0	588.236	588.236	557.1080000000002	1.96	0.08
6645	segments/	phoneme	d_I	82.0	8.0	2.0	588.3159999999999	588.316	557.1880000000001	2.04	0.03
6646	segments/	phoneme	ih_I	82.0	8.0	3.0	588.346	588.344	557.2180000000002	2.07	0.08
6647	segments/	phoneme	k_I	82.0	8.0	4.0	588.4259999999999	588.424	557.2980000000001	2.15	0.03
6648	segments/	phoneme	ah_I	82.0	8.0	5.0	588.4559999999999	588.456	557.3280000000001	2.1799999999999997	0.07
6649	segments/	phoneme	l_E	82.0	8.0	6.0	588.526	588.524	557.3980000000001	2.2499999999999996	0.04
6650	segments/	word	student	82.0	9.0		588.5659999999999	588.564	557.4380000000001	2.29	0.37
6651	segments/	phoneme	s_B	82.0	9.0	0.0	588.5659999999999	588.564	557.4380000000001	2.29	0.08
6652	segments/	phoneme	t_I	82.0	9.0	1.0	588.646	588.644	557.5180000000001	2.37	0.07
6653	segments/	phoneme	uw_I	82.0	9.0	2.0	588.716	588.716	557.5880000000002	2.44	0.1
6654	segments/	phoneme	d_I	82.0	9.0	3.0	588.8159999999999	588.816	557.6880000000001	2.54	0.01
6655	segments/	phoneme	ah_I	82.0	9.0	4.0	588.8259999999999	588.824	557.6980000000001	2.55	0.09
6656	segments/	phoneme	n_I	82.0	9.0	5.0	588.9159999999999	588.916	557.7880000000001	2.6399999999999997	0.01
6657	segments/	phoneme	t_E	82.0	9.0	6.0	588.9259999999999	588.924	557.7980000000001	2.6499999999999995	0.01
6658	segments/	silence					589.068	589.068	557.9320000000001		0.792
6659	segments/	word	No	83.0	0.0		590.0580000000001	590.06	558.9140000000002	0.19	0.4
6660	segments/	phoneme	n_B	83.0	0.0	0.0	590.0580000000001	590.06	558.9140000000002	0.19	0.01
6661	segments/	phoneme	ow_E	83.0	0.0	1.0	590.0680000000001	590.068	558.9240000000002	0.2	0.39
6662	segments/	silence					590.528	590.528	559.3720000000002		0.528
6663	segments/	word	Heaven	84.0	0.0		591.082	591.08	559.9100000000002	0.01	0.42
6664	segments/	phoneme	hh_B	84.0	0.0	0.0	591.082	591.08	559.9100000000002	0.01	0.12
6665	segments/	phoneme	eh_I	84.0	0.0	1.0	591.202	591.2	560.0300000000002	0.13	0.06
6666	segments/	phoneme	v_I	84.0	0.0	2.0	591.2620000000001	591.264	560.0900000000003	0.19	0.05
6667	segments/	phoneme	ah_I	84.0	0.0	3.0	591.312	591.312	560.1400000000002	0.24	0.09
6668	segments/	phoneme	n_E	84.0	0.0	4.0	591.402	591.404	560.2300000000002	0.32999999999999996	0.1
6669	segments/	word	knows	84.0	1.0		591.502	591.5	560.3300000000002	0.43	0.38
6670	segments/	phoneme	n_B	84.0	1.0	0.0	591.502	591.5	560.3300000000002	0.43	0.07
6671	segments/	phoneme	ow_I	84.0	1.0	1.0	591.572	591.572	560.4000000000002	0.5	0.21
6672	segments/	phoneme	z_E	84.0	1.0	2.0	591.782	591.784	560.6100000000002	0.71	0.1
6673	segments/	word	what	84.0	2.0		591.882	591.88	560.7100000000002	0.81	0.15
6674	segments/	phoneme	w_B	84.0	2.0	0.0	591.882	591.88	560.7100000000002	0.81	0.08
6675	segments/	phoneme	ah_I	84.0	2.0	1.0	591.962	591.96	560.7900000000002	0.89	0.04
6676	segments/	phoneme	t_E	84.0	2.0	2.0	592.002	592.0	560.8300000000002	0.93	0.03
6677	segments/	word	the	84.0	3.0		592.052	592.052	560.8800000000002	0.98	0.17
6678	segments/	phoneme	dh_B	84.0	3.0	0.0	592.052	592.052	560.8800000000002	0.98	0.07
6679	segments/	phoneme	iy_E	84.0	3.0	1.0	592.122	592.12	560.9500000000002	1.05	0.1
6680	segments/	word	objects	84.0	4.0		592.222	592.22	561.0500000000002	1.15	0.41
6681	segments/	phoneme	ah_B	84.0	4.0	0.0	592.222	592.22	561.0500000000002	1.15	0.05
6682	segments/	phoneme	b_I	84.0	4.0	1.0	592.272	592.272	561.1000000000003	1.2	0.08
6683	segments/	phoneme	jh_I	84.0	4.0	2.0	592.352	592.352	561.1800000000002	1.28	0.08
6684	segments/	phoneme	eh_I	84.0	4.0	3.0	592.432	592.432	561.2600000000002	1.36	0.06
6685	segments/	phoneme	k_I	84.0	4.0	4.0	592.492	592.492	561.3200000000002	1.4200000000000002	0.06
6686	segments/	phoneme	t_I	84.0	4.0	5.0	592.552	592.552	561.3800000000002	1.4800000000000002	0.06
6687	segments/	phoneme	s_E	84.0	4.0	6.0	592.612	592.612	561.4400000000002	1.5400000000000003	0.02
6688	segments/	word	of	84.0	5.0		592.632	592.632	561.4600000000002	1.56	0.13
6689	segments/	phoneme	ah_B	84.0	5.0	0.0	592.632	592.632	561.4600000000002	1.56	0.07
6690	segments/	phoneme	v_E	84.0	5.0	1.0	592.702	592.7	561.5300000000002	1.6300000000000001	0.06
6691	segments/	word	his	84.0	6.0		592.7620000000001	592.764	561.5900000000003	1.69	0.16
6692	segments/	phoneme	hh_B	84.0	6.0	0.0	592.7620000000001	592.764	561.5900000000003	1.69	0.01
6693	segments/	phoneme	ih_I	84.0	6.0	1.0	592.772	592.772	561.6000000000003	1.7	0.06
6694	segments/	phoneme	z_E	84.0	6.0	2.0	592.832	592.832	561.6600000000002	1.76	0.09
6695	segments/	word	studies	84.0	7.0		592.922	592.924	561.7500000000002	1.85	0.5
6696	segments/	phoneme	s_B	84.0	7.0	0.0	592.922	592.924	561.7500000000002	1.85	0.12
6697	segments/	phoneme	t_I	84.0	7.0	1.0	593.042	593.044	561.8700000000002	1.9700000000000002	0.07
6698	segments/	phoneme	ah_I	84.0	7.0	2.0	593.112	593.112	561.9400000000002	2.04	0.09
6699	segments/	phoneme	d_I	84.0	7.0	3.0	593.202	593.2	562.0300000000002	2.13	0.05
6700	segments/	phoneme	iy_I	84.0	7.0	4.0	593.252	593.252	562.0800000000002	2.1799999999999997	0.1
6701	segments/	phoneme	z_E	84.0	7.0	5.0	593.352	593.352	562.1800000000002	2.28	0.07
6702	segments/	word	are	84.0	8.0		593.422	593.424	562.2500000000002	2.35	0.12
6703	segments/	phoneme	aa_B	84.0	8.0	0.0	593.422	593.424	562.2500000000002	2.35	0.11
6704	segments/	phoneme	r_E	84.0	8.0	1.0	593.532	593.532	562.3600000000002	2.46	0.01
6705	segments/	silence					593.804	593.804	562.6200000000002		0.8
6706	segments/	word	But	85.0	0.0		594.706	594.708	563.5100000000002	0.09	0.26
6707	segments/	phoneme	b_B	85.0	0.0	0.0	594.706	594.708	563.5100000000002	0.09	0.08
6708	segments/	phoneme	ah_I	85.0	0.0	1.0	594.786	594.784	563.5900000000001	0.16999999999999998	0.11
6709	segments/	phoneme	t_E	85.0	0.0	2.0	594.896	594.896	563.7000000000002	0.27999999999999997	0.07
6710	segments/	word	here	85.0	1.0		594.966	594.964	563.7700000000002	0.35	0.19
6711	segments/	phoneme	hh_B	85.0	1.0	0.0	594.966	594.964	563.7700000000002	0.35	0.06
6712	segments/	phoneme	iy_I	85.0	1.0	1.0	595.026	595.024	563.8300000000002	0.41	0.06
6713	segments/	phoneme	r_E	85.0	1.0	2.0	595.086	595.088	563.8900000000002	0.47	0.07
6714	segments/	word	we	85.0	2.0		595.156	595.156	563.9600000000002	0.54	0.13
6715	segments/	phoneme	w_B	85.0	2.0	0.0	595.156	595.156	563.9600000000002	0.54	0.05
6716	segments/	phoneme	iy_E	85.0	2.0	1.0	595.206	595.208	564.0100000000002	0.5900000000000001	0.08
6717	segments/	word	are	85.0	3.0		595.286	595.284	564.0900000000001	0.67	0.25
6718	segments/	phoneme	aa_B	85.0	3.0	0.0	595.286	595.284	564.0900000000001	0.67	0.13
6719	segments/	phoneme	r_E	85.0	3.0	1.0	595.4159999999999	595.416	564.2200000000001	0.8	0.12
6720	segments/	silence					595.536	595.536	564.3400000000001	0.92	0.43
6721	segments/	word	and	85.0	4.0		595.966	595.964	564.7700000000002	1.35	0.29
6722	segments/	phoneme	ae_B	85.0	4.0	0.0	595.966	595.964	564.7700000000002	1.35	0.2
6723	segments/	phoneme	n_I	85.0	4.0	1.0	596.1659999999999	596.164	564.9700000000001	1.55	0.04
6724	segments/	phoneme	d_E	85.0	4.0	2.0	596.206	596.208	565.0100000000002	1.59	0.05
6725	segments/	word	you	85.0	5.0		596.256	596.256	565.0600000000002	1.64	0.12
6726	segments/	phoneme	y_B	85.0	5.0	0.0	596.256	596.256	565.0600000000002	1.64	0.06
6727	segments/	phoneme	uw_E	85.0	5.0	1.0	596.316	596.316	565.1200000000002	1.7	0.06
6728	segments/	word	must	85.0	6.0		596.376	596.376	565.1800000000002	1.76	0.21
6729	segments/	phoneme	m_B	85.0	6.0	0.0	596.376	596.376	565.1800000000002	1.76	0.03
6730	segments/	phoneme	ah_I	85.0	6.0	1.0	596.406	596.404	565.2100000000002	1.79	0.08
6731	segments/	phoneme	s_I	85.0	6.0	2.0	596.486	596.484	565.2900000000002	1.87	0.06
6732	segments/	phoneme	t_E	85.0	6.0	3.0	596.5459999999999	596.544	565.3500000000001	1.9300000000000002	0.04
6733	segments/	word	form	85.0	7.0		596.586	596.588	565.3900000000002	1.97	0.24
6734	segments/	phoneme	f_B	85.0	7.0	0.0	596.586	596.588	565.3900000000002	1.97	0.07
6735	segments/	phoneme	ao_I	85.0	7.0	1.0	596.656	596.656	565.4600000000002	2.04	0.08
6736	segments/	phoneme	r_I	85.0	7.0	2.0	596.736	596.736	565.5400000000002	2.12	0.04
6737	segments/	phoneme	m_E	85.0	7.0	3.0	596.776	596.776	565.5800000000002	2.16	0.05
6738	segments/	word	your	85.0	8.0		596.826	596.828	565.6300000000002	2.21	0.18
6739	segments/	phoneme	y_B	85.0	8.0	0.0	596.826	596.828	565.6300000000002	2.21	0.07
6740	segments/	phoneme	uh_I	85.0	8.0	1.0	596.896	596.896	565.7000000000002	2.28	0.03
6741	segments/	phoneme	r_E	85.0	8.0	2.0	596.9259999999999	596.924	565.7300000000001	2.3099999999999996	0.08
6742	segments/	word	own	85.0	9.0		597.006	597.004	565.8100000000002	2.39	0.17
6743	segments/	phoneme	ow_B	85.0	9.0	0.0	597.006	597.004	565.8100000000002	2.39	0.1
6744	segments/	phoneme	n_E	85.0	9.0	1.0	597.106	597.104	565.9100000000002	2.49	0.07
6745	segments/	word	impressions	85.0	10.0		597.1759999999999	597.176	565.9800000000001	2.56	0.61
6746	segments/	phoneme	ih_B	85.0	10.0	0.0	597.1759999999999	597.176	565.9800000000001	2.56	0.06
6747	segments/	phoneme	m_I	85.0	10.0	1.0	597.236	597.236	566.0400000000002	2.62	0.05
6748	segments/	phoneme	p_I	85.0	10.0	2.0	597.286	597.284	566.0900000000001	2.67	0.1
6749	segments/	phoneme	r_I	85.0	10.0	3.0	597.386	597.384	566.1900000000002	2.77	0.07
6750	segments/	phoneme	eh_I	85.0	10.0	4.0	597.456	597.456	566.2600000000002	2.84	0.08
6751	segments/	phoneme	sh_I	85.0	10.0	5.0	597.536	597.536	566.3400000000001	2.92	0.08
6752	segments/	phoneme	ah_I	85.0	10.0	6.0	597.616	597.616	566.4200000000002	3.0	0.05
6753	segments/	phoneme	n_I	85.0	10.0	7.0	597.6659999999999	597.664	566.4700000000001	3.05	0.07
6754	segments/	phoneme	z_E	85.0	10.0	8.0	597.736	597.736	566.5400000000002	3.1199999999999997	0.05
6755	segments/	word	about	85.0	11.0		597.786	597.784	566.5900000000001	3.17	0.35
6756	segments/	phoneme	ah_B	85.0	11.0	0.0	597.786	597.784	566.5900000000001	3.17	0.07
6757	segments/	phoneme	b_I	85.0	11.0	1.0	597.856	597.856	566.6600000000002	3.2399999999999998	0.09
6758	segments/	phoneme	aw_I	85.0	11.0	2.0	597.946	597.948	566.7500000000002	3.3299999999999996	0.08
6759	segments/	phoneme	t_E	85.0	11.0	3.0	598.026	598.024	566.8300000000002	3.4099999999999997	0.11
6760	segments/	word	him	85.0	12.0		598.136	598.136	566.9400000000002	3.52	0.25
6761	segments/	phoneme	ih_B	85.0	12.0	0.0	598.136	598.136	566.9400000000002	3.52	0.07
6762	segments/	phoneme	m_E	85.0	12.0	1.0	598.206	598.208	567.0100000000002	3.59	0.18
6763	segments/	silence					598.584	598.584	567.3730000000002		1.162
6764	segments/	word	As	86.0	0.0		599.81	599.808	568.5850000000002	0.05	0.18
6765	segments/	phoneme	ae_B	86.0	0.0	0.0	599.81	599.808	568.5850000000002	0.05	0.11
6766	segments/	phoneme	z_E	86.0	0.0	1.0	599.92	599.92	568.6950000000002	0.16	0.07
6767	segments/	word	he	86.0	1.0		599.99	599.988	568.7650000000002	0.23	0.12
6768	segments/	phoneme	hh_B	86.0	1.0	0.0	599.99	599.988	568.7650000000002	0.23	0.03
6769	segments/	phoneme	iy_E	86.0	1.0	1.0	600.02	600.02	568.7950000000002	0.26	0.09
6770	segments/	word	spoke	86.0	2.0		600.11	600.112	568.8850000000002	0.35	0.47
6771	segments/	phoneme	s_B	86.0	2.0	0.0	600.11	600.112	568.8850000000002	0.35	0.1
6772	segments/	phoneme	p_I	86.0	2.0	1.0	600.21	600.212	568.9850000000002	0.44999999999999996	0.09
6773	segments/	phoneme	ow_I	86.0	2.0	2.0	600.3	600.3	569.0750000000002	0.5399999999999999	0.15
6774	segments/	phoneme	k_E	86.0	2.0	3.0	600.45	600.452	569.2250000000003	0.69	0.13
6775	segments/	word	we	86.0	3.0		600.58	600.58	569.3550000000002	0.82	0.13
6776	segments/	phoneme	w_B	86.0	3.0	0.0	600.58	600.58	569.3550000000002	0.82	0.05
6777	segments/	phoneme	iy_E	86.0	3.0	1.0	600.63	600.628	569.4050000000002	0.87	0.08
6778	segments/	word	turned	86.0	4.0		600.71	600.712	569.4850000000002	0.95	0.3
6779	segments/	phoneme	t_B	86.0	4.0	0.0	600.71	600.712	569.4850000000002	0.95	0.09
6780	segments/	phoneme	er_I	86.0	4.0	1.0	600.8	600.8	569.5750000000002	1.04	0.12
6781	segments/	phoneme	n_I	86.0	4.0	2.0	600.92	600.92	569.6950000000002	1.1600000000000001	0.06
6782	segments/	phoneme	d_E	86.0	4.0	3.0	600.98	600.98	569.7550000000002	1.2200000000000002	0.03
6783	segments/	word	down	86.0	5.0		601.01	601.008	569.7850000000002	1.25	0.24
6784	segments/	phoneme	d_B	86.0	5.0	0.0	601.01	601.008	569.7850000000002	1.25	0.06
6785	segments/	phoneme	aw_I	86.0	5.0	1.0	601.0699999999999	601.068	569.8450000000001	1.31	0.13
6786	segments/	phoneme	n_E	86.0	5.0	2.0	601.2	601.2	569.9750000000003	1.44	0.05
6787	segments/	word	a	86.0	6.0		601.25	601.248	570.0250000000002	1.49	0.07
6788	segments/	phoneme	ah_S	86.0	6.0	0.0	601.25	601.248	570.0250000000002	1.49	0.07
6789	segments/	word	narrow	86.0	7.0		601.3199999999999	601.32	570.0950000000001	1.56	0.32
6790	segments/	phoneme	n_B	86.0	7.0	0.0	601.3199999999999	601.32	570.0950000000001	1.56	0.08
6791	segments/	phoneme	ae_I	86.0	7.0	1.0	601.4	601.4	570.1750000000002	1.6400000000000001	0.1
6792	segments/	phoneme	r_I	86.0	7.0	2.0	601.5	601.5	570.2750000000002	1.7400000000000002	0.06
6793	segments/	phoneme	ow_E	86.0	7.0	3.0	601.56	601.56	570.3350000000002	1.8000000000000003	0.08
6794	segments/	word	lane	86.0	8.0		601.64	601.64	570.4150000000002	1.88	0.35
6795	segments/	phoneme	l_B	86.0	8.0	0.0	601.64	601.64	570.4150000000002	1.88	0.11
6796	segments/	phoneme	ey_I	86.0	8.0	1.0	601.75	601.748	570.5250000000002	1.99	0.11
6797	segments/	phoneme	n_E	86.0	8.0	2.0	601.86	601.86	570.6350000000002	2.1	0.13
6798	segments/	silence					601.99	601.988	570.7650000000002	2.23	0.34
6799	segments/	word	and	86.0	9.0		602.33	602.332	571.1050000000002	2.57	0.17
6800	segments/	phoneme	ah_B	86.0	9.0	0.0	602.33	602.332	571.1050000000002	2.57	0.07
6801	segments/	phoneme	n_I	86.0	9.0	1.0	602.4	602.4	571.1750000000002	2.6399999999999997	0.04
6802	segments/	phoneme	d_E	86.0	9.0	2.0	602.4399999999999	602.44	571.2150000000001	2.6799999999999997	0.06
6803	segments/	word	passed	86.0	10.0		602.5	602.5	571.2750000000002	2.74	0.31
6804	segments/	phoneme	p_B	86.0	10.0	0.0	602.5	602.5	571.2750000000002	2.74	0.06
6805	segments/	phoneme	ae_I	86.0	10.0	1.0	602.56	602.56	571.3350000000002	2.8000000000000003	0.13
6806	segments/	phoneme	s_I	86.0	10.0	2.0	602.6899999999999	602.688	571.4650000000001	2.93	0.08
6807	segments/	phoneme	t_E	86.0	10.0	3.0	602.77	602.768	571.5450000000002	3.0100000000000002	0.04
6808	segments/	word	through	86.0	11.0		602.81	602.808	571.5850000000002	3.05	0.14
6809	segments/	phoneme	th_B	86.0	11.0	0.0	602.81	602.808	571.5850000000002	3.05	0.05
6810	segments/	phoneme	r_I	86.0	11.0	1.0	602.86	602.86	571.6350000000002	3.0999999999999996	0.05
6811	segments/	phoneme	uw_E	86.0	11.0	2.0	602.91	602.908	571.6850000000002	3.1499999999999995	0.04
6812	segments/	word	a	86.0	12.0		602.95	602.952	571.7250000000003	3.19	0.07
6813	segments/	phoneme	ah_S	86.0	12.0	0.0	602.95	602.952	571.7250000000003	3.19	0.07
6814	segments/	word	small	86.0	13.0		603.02	603.02	571.7950000000002	3.26	0.42
6815	segments/	phoneme	s_B	86.0	13.0	0.0	603.02	603.02	571.7950000000002	3.26	0.13
6816	segments/	phoneme	m_I	86.0	13.0	1.0	603.15	603.148	571.9250000000002	3.3899999999999997	0.06
6817	segments/	phoneme	ao_I	86.0	13.0	2.0	603.21	603.212	571.9850000000002	3.4499999999999997	0.11
6818	segments/	phoneme	l_E	86.0	13.0	3.0	603.3199999999999	603.32	572.0950000000001	3.5599999999999996	0.12
6819	segments/	word	side	86.0	14.0		603.4399999999999	603.44	572.2150000000001	3.68	0.36
6820	segments/	phoneme	s_B	86.0	14.0	0.0	603.4399999999999	603.44	572.2150000000001	3.68	0.15
6821	segments/	phoneme	ay_I	86.0	14.0	1.0	603.59	603.592	572.3650000000002	3.83	0.15
6822	segments/	phoneme	d_E	86.0	14.0	2.0	603.74	603.74	572.5150000000002	3.98	0.06
6823	segments/	word	door	86.0	15.0		603.81	603.808	572.5850000000002	4.05	0.38
6824	segments/	phoneme	d_B	86.0	15.0	0.0	603.81	603.808	572.5850000000002	4.05	0.08
6825	segments/	phoneme	ao_I	86.0	15.0	1.0	603.89	603.888	572.6650000000002	4.13	0.15
6826	segments/	phoneme	r_E	86.0	15.0	2.0	604.04	604.04	572.8150000000002	4.28	0.15
6827	segments/	silence					604.1899999999999	604.188	572.9650000000001	4.43	0.34
6828	segments/	word	which	86.0	16.0		604.53	604.528	573.3050000000002	4.77	0.22
6829	segments/	phoneme	hh_B	86.0	16.0	0.0	604.53	604.528	573.3050000000002	4.77	0.04
6830	segments/	phoneme	w_I	86.0	16.0	1.0	604.5699999999999	604.568	573.3450000000001	4.81	0.05
6831	segments/	phoneme	ih_I	86.0	16.0	2.0	604.62	604.62	573.3950000000002	4.859999999999999	0.05
6832	segments/	phoneme	ch_E	86.0	16.0	3.0	604.67	604.668	573.4450000000002	4.909999999999999	0.08
6833	segments/	word	opened	86.0	17.0		604.77	604.768	573.5450000000002	5.01	0.43
6834	segments/	phoneme	ow_B	86.0	17.0	0.0	604.77	604.768	573.5450000000002	5.01	0.12
6835	segments/	phoneme	p_I	86.0	17.0	1.0	604.89	604.888	573.6650000000002	5.13	0.08
6836	segments/	phoneme	ah_I	86.0	17.0	2.0	604.97	604.972	573.7450000000002	5.21	0.05
6837	segments/	phoneme	n_I	86.0	17.0	3.0	605.02	605.02	573.7950000000002	5.26	0.17
6838	segments/	phoneme	d_E	86.0	17.0	4.0	605.1899999999999	605.188	573.9650000000001	5.43	0.01
6839	segments/	word	into	86.0	18.0		605.2	605.2	573.9750000000003	5.44	0.15
6840	segments/	phoneme	ih_B	86.0	18.0	0.0	605.2	605.2	573.9750000000003	5.44	0.01
6841	segments/	phoneme	n_I	86.0	18.0	1.0	605.21	605.212	573.9850000000002	5.45	0.01
6842	segments/	phoneme	t_I	86.0	18.0	2.0	605.22	605.22	573.9950000000002	5.46	0.06
6843	segments/	phoneme	uw_E	86.0	18.0	3.0	605.28	605.28	574.0550000000002	5.52	0.07
6844	segments/	word	a	86.0	19.0		605.35	605.352	574.1250000000002	5.59	0.06
6845	segments/	phoneme	ah_S	86.0	19.0	0.0	605.35	605.352	574.1250000000002	5.59	0.06
6846	segments/	word	wing	86.0	20.0		605.41	605.408	574.1850000000002	5.65	0.35
6847	segments/	phoneme	w_B	86.0	20.0	0.0	605.41	605.408	574.1850000000002	5.65	0.1
6848	segments/	phoneme	ih_I	86.0	20.0	1.0	605.51	605.508	574.2850000000002	5.75	0.12
6849	segments/	phoneme	ng_E	86.0	20.0	2.0	605.63	605.628	574.4050000000002	5.87	0.13
6850	segments/	word	of	86.0	21.0		605.76	605.76	574.5350000000002	6.0	0.12
6851	segments/	phoneme	ah_B	86.0	21.0	0.0	605.76	605.76	574.5350000000002	6.0	0.04
6852	segments/	phoneme	v_E	86.0	21.0	1.0	605.8	605.8	574.5750000000002	6.04	0.08
6853	segments/	word	the	86.0	22.0		605.88	605.88	574.6550000000002	6.12	0.06
6854	segments/	phoneme	dh_B	86.0	22.0	0.0	605.88	605.88	574.6550000000002	6.12	0.01
6855	segments/	phoneme	ah_E	86.0	22.0	1.0	605.89	605.888	574.6650000000002	6.13	0.05
6856	segments/	word	great	86.0	23.0		605.9399999999999	605.94	574.7150000000001	6.18	0.25
6857	segments/	phoneme	g_B	86.0	23.0	0.0	605.9399999999999	605.94	574.7150000000001	6.18	0.05
6858	segments/	phoneme	r_I	86.0	23.0	1.0	605.99	605.988	574.7650000000002	6.2299999999999995	0.07
6859	segments/	phoneme	ey_I	86.0	23.0	2.0	606.06	606.06	574.8350000000002	6.3	0.05
6860	segments/	phoneme	t_E	86.0	23.0	3.0	606.11	606.112	574.8850000000002	6.35	0.08
6861	segments/	word	hospital	86.0	24.0		606.2	606.2	574.9750000000003	6.44	0.38
6862	segments/	phoneme	hh_B	86.0	24.0	0.0	606.2	606.2	574.9750000000003	6.44	0.08
6863	segments/	phoneme	aa_I	86.0	24.0	1.0	606.28	606.28	575.0550000000002	6.5200000000000005	0.05
6864	segments/	phoneme	s_I	86.0	24.0	2.0	606.33	606.332	575.1050000000002	6.57	0.08
6865	segments/	phoneme	p_I	86.0	24.0	3.0	606.41	606.408	575.1850000000002	6.65	0.07
6866	segments/	phoneme	ih_I	86.0	24.0	4.0	606.48	606.48	575.2550000000002	6.720000000000001	0.02
6867	segments/	phoneme	t_I	86.0	24.0	5.0	606.5	606.5	575.2750000000002	6.74	0.06
6868	segments/	phoneme	ah_I	86.0	24.0	6.0	606.56	606.56	575.3350000000002	6.8	0.01
6869	segments/	phoneme	l_E	86.0	24.0	7.0	606.5699999999999	606.568	575.3450000000001	6.81	0.01
6870	segments/	silence					606.776	606.776	575.5320000000002		0.896
6871	segments/	word	It	87.0	0.0		607.692	607.692	576.4280000000001	0.0	0.25
6872	segments/	phoneme	ih_B	87.0	0.0	0.0	607.692	607.692	576.4280000000001	0.0	0.15
6873	segments/	phoneme	t_E	87.0	0.0	1.0	607.842	607.84	576.5780000000001	0.15	0.1
6874	segments/	word	was	87.0	1.0		607.942	607.94	576.6780000000001	0.25	0.13
6875	segments/	phoneme	w_B	87.0	1.0	0.0	607.942	607.94	576.6780000000001	0.25	0.02
6876	segments/	phoneme	ah_I	87.0	1.0	1.0	607.962	607.96	576.6980000000001	0.27	0.05
6877	segments/	phoneme	z_E	87.0	1.0	2.0	608.0120000000001	608.012	576.7480000000002	0.32	0.06
6878	segments/	word	familiar	87.0	2.0		608.072	608.072	576.8080000000001	0.38	0.41
6879	segments/	phoneme	f_B	87.0	2.0	0.0	608.072	608.072	576.8080000000001	0.38	0.06
6880	segments/	phoneme	ah_I	87.0	2.0	1.0	608.1320000000001	608.132	576.8680000000002	0.44	0.05
6881	segments/	phoneme	m_I	87.0	2.0	2.0	608.182	608.184	576.9180000000001	0.49	0.04
6882	segments/	phoneme	ih_I	87.0	2.0	3.0	608.222	608.22	576.9580000000001	0.53	0.05
6883	segments/	phoneme	l_I	87.0	2.0	4.0	608.272	608.272	577.0080000000002	0.5800000000000001	0.05
6884	segments/	phoneme	y_I	87.0	2.0	5.0	608.322	608.32	577.0580000000001	0.6300000000000001	0.09
6885	segments/	phoneme	er_E	87.0	2.0	6.0	608.412	608.412	577.1480000000001	0.7200000000000001	0.07
6886	segments/	word	ground	87.0	3.0		608.482	608.48	577.2180000000001	0.79	0.35
6887	segments/	phoneme	g_B	87.0	3.0	0.0	608.482	608.48	577.2180000000001	0.79	0.06
